"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @vincent13031925: Tesla Model 3 electric vehicle smashes sales records, recasts Australia 🇦🇺 car market 

Plz reply with a “smash” emoji…",FALSE,0,NA,2019-10-02 14:43:11,FALSE,NA,"1179406478760927235",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","biogirl09",71,TRUE,FALSE,NA,NA
"""Some people still don’t know about #Tesla’s Sentry Mode, &amp; they are making fools of themselves. Another vandal who… https://t.co/odNNOMBQqj",FALSE,17,NA,2019-10-02 14:43:05,TRUE,NA,"1179406451942576134",NA,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","ambermac",3,FALSE,FALSE,NA,NA
"RT @mg57297895: Former Scania CEO: #Tesla will not be around in 5-10 years $TSLA $TSLAQ
https://t.co/V1YZ8XsTPZ",FALSE,0,NA,2019-10-02 14:42:53,FALSE,NA,"1179406401606692864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MusksFUDetector",4,TRUE,FALSE,NA,NA
"Forrest @fiandola + his #DeepScale @DeepScale_
  join #Tesla 
  to beef up #Autopilot and #SelfDriving #FSD
  for… https://t.co/0xaEe4IWCQ",FALSE,0,NA,2019-10-02 14:41:55,TRUE,NA,"1179406161910652928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","art2i",0,FALSE,FALSE,NA,NA
"RT @groupfazza: #Fazza 🚘 #Tesla | taken by Ahmed Jaber ✋🏻😉 https://t.co/iBtfkhQ27S",FALSE,0,NA,2019-10-02 14:40:20,FALSE,NA,"1179405762231259143",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","5z4GoS5dgIrwZbR",18,TRUE,FALSE,NA,NA
"Trailer-load of Teslas burns in Nevada https://t.co/PqXOlwhFpO #tesla #auto",FALSE,0,NA,2019-10-02 14:40:10,FALSE,NA,"1179405719742881793",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TeslaClubNL",0,FALSE,FALSE,NA,NA
"RT @EforElectric: Tag someone who needs to train their pet
@EliBurton_ @tesla @elonmusk #tesla #SmartSummon https://t.co/PClaqHgNli",FALSE,0,NA,2019-10-02 14:39:58,FALSE,NA,"1179405670967328768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hiro_o4ll",122,TRUE,FALSE,NA,NA
"RT @vincent13031925: Tesla’s DeepScale acquisition is a play for efficient neural networks, faster OTA updates 

by: ⁦@ResidentSponge⁩ 
via…",FALSE,0,NA,2019-10-02 14:39:05,FALSE,NA,"1179405445296984065",NA,"<a href=""http://www.thekazushi.com"" rel=""nofollow"">AI Industry News</a>","IndustryAi",11,TRUE,FALSE,NA,NA
"RT @GerberKawasaki: Oh my god smart summon is unbelievable. Testing it now. So cool. All the people in the lot stopped to watch. The future…",FALSE,0,NA,2019-10-02 14:38:42,FALSE,NA,"1179405350635749376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DiegoMiras6",27,TRUE,FALSE,NA,NA
"Tesla’s DeepScale acquisition is a play for efficient neural networks, faster OTA updates 

by: ⁦@ResidentSponge⁩… https://t.co/KnaatulFLr",FALSE,73,NA,2019-10-02 14:38:42,TRUE,NA,"1179405348878376960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vincent13031925",11,FALSE,FALSE,NA,NA
"Good morning from traffic-congested-Southern-California! I get to enjoy my coffee w/classic rock &amp; my car drives it… https://t.co/5HxBnjqMi6",FALSE,5,NA,2019-10-02 14:38:02,TRUE,NA,"1179405183819943941",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Akotero",0,FALSE,FALSE,NA,NA
"RT @CathieDWood: Great research @skorusARK on Wright’s Law in the auto industry since its inception, &amp; now $TSLA.  This piece explains how…",FALSE,0,NA,2019-10-02 14:37:51,FALSE,NA,"1179405136285835273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iphone_robm",71,TRUE,FALSE,NA,NA
"The #userexperience for scheduling a @Tesla test drive *from a #Tesla* isn’t great. #devicetesting #ui #ux https://t.co/wxqWMNDu1z",FALSE,0,NA,2019-10-02 14:37:47,FALSE,NA,"1179405121727483906",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sbram",0,FALSE,FALSE,NA,NA
"RT @StartGrowthHack: Brilliant! When Audi trolls Elon Musk and Tesla with their billboards.

#Tesla #Audi #Automotive #Automobile #Marketin…",FALSE,0,NA,2019-10-02 14:37:16,FALSE,NA,"1179404991242674177",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Leapforce_nl",3,TRUE,FALSE,NA,NA
"RT @EnterpriseU309: Exciting times at Enterprise Rent-a-Car Morecambe. We have a Tesla going to one of our retail customers today. #tesla #…",FALSE,0,NA,2019-10-02 14:36:40,FALSE,NA,"1179404839425658884",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anna_hunt98",1,TRUE,FALSE,NA,NA
"RT @Sofiaan: Sitting in my #Tesla while it’s doing a software update feels like I’m inside a super advanced futuristic machine! It’s quiet,…",FALSE,0,NA,2019-10-02 14:36:15,FALSE,NA,"1179404735729819650",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IrinaAntony",5,TRUE,FALSE,NA,NA
"#Tesla $tsla acquired #DeepScale, a startup that uses low-wattage processors to power more accurate computer vision… https://t.co/KRf3XYxZot",FALSE,0,NA,2019-10-02 14:35:38,TRUE,NA,"1179404578569232386",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hatemdhiab",0,FALSE,FALSE,NA,NA
"RT @TheTeslaLife: Sales of #Tesla cars outsold ALL gas and diesel passenger cars, combined, in Norway in September https://t.co/jbazMMQCNt…",FALSE,0,NA,2019-10-02 14:35:38,FALSE,NA,"1179404577667461121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iphone_robm",4,TRUE,FALSE,NA,NA
"RT @TeslaOpinion: $TSLA has been battery constrained but production is going ⬆️ &amp; prices will go ⬇️.

Who buys a new #PollutionCar when a #…",FALSE,0,NA,2019-10-02 14:35:37,FALSE,NA,"1179404575243214848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mission_T_EV",4,TRUE,FALSE,NA,NA
"RT @spotted_model: Because of the crazy #Tesla FUD these days, I read this entire article literally bracing for the regular negativity and…",FALSE,0,NA,2019-10-02 14:35:13,FALSE,NA,"1179404475817238528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","biogirl09",4,TRUE,FALSE,NA,NA
"You know you really have lost the plot as a petrolhead when you go and buy a lot of stock in Tesla ! #tesla… https://t.co/H8Rpxdrq5O",FALSE,1,NA,2019-10-02 14:35:10,TRUE,NA,"1179404461896273926",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThegrumpyE",0,FALSE,FALSE,NA,NA
"RT @28delayslater: PSA: v10 does NOT actually give your #tesla #model3 20” wheels and red calipers. It’s just the graphics. I got out of my…",FALSE,0,NA,2019-10-02 14:34:48,FALSE,NA,"1179404368560492553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","biogirl09",7,TRUE,FALSE,NA,NA
"$NIO The Next #Tesla ? 

 sure looks like they are about to LAUNCH soon.

https://t.co/8BpHwOgWfU

@dayztradz… https://t.co/HkD7kDlyeW",FALSE,1,NA,2019-10-02 14:32:07,TRUE,NA,"1179403692413464576",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BakkenShale",0,FALSE,FALSE,NA,NA
"RT @LikeTeslaKim: Liam has soccer practice so I’m watching practice &amp; the @Netflix doc “Inside Bill’s Brain” from our #Model3 #Tesla #LikeT…",FALSE,0,NA,2019-10-02 14:31:47,FALSE,NA,"1179403611752878080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","biogirl09",8,TRUE,FALSE,NA,NA
"RED SIREN EMOJI

Vincent Tran, senior councel at #Tesla, left in September after being with $TSLA/ $SCTY for 6 year… https://t.co/nExWWhxAsM",FALSE,39,NA,2019-10-02 14:31:33,TRUE,NA,"1179403550306291713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ExteslaF",12,FALSE,FALSE,NA,NA
"Tesla's secret master plan (2006):

Build sports car
Use that money to build an affordable car
Use that money to bu… https://t.co/Vk7GNuRxsq",FALSE,12,NA,2019-10-02 14:30:47,TRUE,NA,"1179403359071150080",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","TeslaFactsDaily",1,FALSE,FALSE,NA,NA
"RT @nasalahe: Tesla is still most sold car brand in Norway. Not only EVs, but all cars 🇳🇴🔋👏 #tesla #Norway @tesla $tsla $tslaq https://t.co…",FALSE,0,NA,2019-10-02 14:30:01,FALSE,NA,"1179403163234910208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hellominds",5,TRUE,FALSE,NA,NA
"#Tesla: Electric carmaker Tesla is buying DeepScale, a California-based small artificial intelligence (AI) startup,… https://t.co/xNgNfKrPCs",FALSE,0,NA,2019-10-02 14:29:53,TRUE,NA,"1179403130154491906",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheDailyPioneer",0,FALSE,FALSE,NA,NA
"RT @FinTwitTSLA: I think the note I just read from Jonas at MS was an upgrade of Tesla. This is the guy with the $10 target when the stock…",FALSE,0,NA,2019-10-02 14:26:56,FALSE,NA,"1179402391071932421",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mmahoooooit",2,TRUE,FALSE,NA,NA
"#Tesla why people hate #EV so much? #Model3 keying caught by #TeslaSentry #TeslaSentry #SentryMode #ElectricVehicles https://t.co/dyqM25CQ1Y",FALSE,0,NA,2019-10-02 14:26:47,FALSE,NA,"1179402349871353859",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","24wheel_news",0,FALSE,FALSE,NA,NA
"RT @28delayslater: Finally got around to testing summon. It’s really weird in person.  I then sat in the car and had it drive me around the…",FALSE,0,NA,2019-10-02 14:26:34,FALSE,NA,"1179402296167473155",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JasonDe22001914",3,TRUE,FALSE,NA,NA
"RT @mg57297895: Former Scania CEO: #Tesla will not be around in 5-10 years $TSLA $TSLAQ
https://t.co/V1YZ8XsTPZ",FALSE,0,NA,2019-10-02 14:25:06,FALSE,NA,"1179401927643291656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RichardKeppler1",4,TRUE,FALSE,NA,NA
"RT @mg57297895: Former Scania CEO: #Tesla will not be around in 5-10 years $TSLA $TSLAQ
https://t.co/V1YZ8XsTPZ",FALSE,0,NA,2019-10-02 14:24:31,FALSE,NA,"1179401781119455236",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Commuternyc",4,TRUE,FALSE,NA,NA
"One of Tesla's ( $TSLA $243 per share )  biggest investors, Baillie Gifford and Company upped its stake in ""The Chi… https://t.co/EHAyp94rdS",FALSE,2,NA,2019-10-02 14:23:00,TRUE,NA,"1179401401505583106",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MacaoChina",1,FALSE,FALSE,NA,NA
"Tesla’s $2 billion China factory aims to start production this month https://t.co/Sus5JkaHnY #tesla #china #cleantech #electriccars #models3",FALSE,0,NA,2019-10-02 14:22:30,FALSE,NA,"1179401275517128704",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OnBRM",0,FALSE,FALSE,NA,NA
"#Tesla is acquiring DeepScale who has technology to use low wattage processors for machine vision.… https://t.co/yza9LORNdc",FALSE,0,NA,2019-10-02 14:21:32,TRUE,NA,"1179401031408652288",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","plessner",0,FALSE,FALSE,NA,NA
"@Jalopnik Rip GM #Tesla",FALSE,0,"Jalopnik",2019-10-02 14:21:15,FALSE,"1179396534397480965","1179400957588844544","3060631","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NickStalburg",0,FALSE,FALSE,NA,NA
"RT @CathieDWood: Great research @skorusARK on Wright’s Law in the auto industry since its inception, &amp; now $TSLA.  This piece explains how…",FALSE,0,NA,2019-10-02 14:20:17,FALSE,NA,"1179400716525420544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeslaOpinion",71,TRUE,FALSE,NA,NA
"@TeslaOpinion I would agree.

For my family, we are waiting for the pickup. 

We own a model 3 and that is good for now.

#Tesla $TSLA",FALSE,1,"TeslaOpinion",2019-10-02 14:20:02,FALSE,"1179399750837309443","1179400650775580678","885089248013148161","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jackthejaws",0,FALSE,FALSE,NA,NA
"@Gill_Nowell @mayemusk @Tesla My #VW diesel is now 7 years old. It is my last #ICE vehicle. Looking forward to my #Tesla model Y",FALSE,2,"Gill_Nowell",2019-10-02 14:17:50,FALSE,"1178949628865187840","1179400101023883268","3301711875","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MagneClip",0,FALSE,FALSE,NA,NA
"RT @KPLogistics: Explore why the benefits of upgrading from lean manufacturing to hyper-manufacturing helps you to meet the challenges of t…",FALSE,0,NA,2019-10-02 14:17:46,FALSE,NA,"1179400083919511555",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KPLogistics",1,TRUE,FALSE,NA,NA
"RT @vincent13031925: Tesla Model 3 electric vehicle smashes sales records, recasts Australia 🇦🇺 car market 

Plz reply with a “smash” emoji…",FALSE,0,NA,2019-10-02 14:17:34,FALSE,NA,"1179400033680138240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Osterstrasse37",71,TRUE,FALSE,NA,NA
"New #Design ""Warning"" #respectthecharge 

EV inspired brand that ultimately aims to provide funding for sustainable… https://t.co/0InMrMixHx",FALSE,0,NA,2019-10-02 14:17:06,TRUE,NA,"1179399915509878789",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yourmilesmv",0,FALSE,FALSE,NA,NA
"RT @nasalahe: Tesla is still most sold car brand in Norway. Not only EVs, but all cars 🇳🇴🔋👏 #tesla #Norway @tesla $tsla $tslaq https://t.co…",FALSE,0,NA,2019-10-02 14:16:25,FALSE,NA,"1179399743845339136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TilmanWinkler",5,TRUE,FALSE,NA,NA
"Former Scania CEO Leif Östling not to impressed by the quality of @Tesla cars in #Ekonomistudion @dagensindustri 
""… https://t.co/qyHUOnlCi9",FALSE,15,NA,2019-10-02 14:16:19,TRUE,NA,"1179399718801219585",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dise_tv",6,FALSE,FALSE,NA,NA
"Guess the Q3 #Tesla deliveries (total, all models).",FALSE,2,NA,2019-10-02 14:14:58,FALSE,NA,"1179399378542501888",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","StatsTesla",0,FALSE,FALSE,NA,NA
"RT @GerberKawasaki: I think the note I just read from Jonas at MS was an upgrade of Tesla. This is the guy with the $10 target when the sto…",FALSE,0,NA,2019-10-02 14:14:54,FALSE,NA,"1179399362545360896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BloodsportCap",9,TRUE,FALSE,NA,NA
"RT @exploreplanets: We’ve teamed up with @ZelectricBug and @omaze again to give you the chance to win a one-of-a-kind 1965 VW Convertible B…",FALSE,0,NA,2019-10-02 14:14:51,FALSE,NA,"1179399349463326722",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AZbeetlebug",33,TRUE,FALSE,NA,NA
"RT @FinTwitTSLA: I think the note I just read from Jonas at MS was an upgrade of Tesla. This is the guy with the $10 target when the stock…",FALSE,0,NA,2019-10-02 14:14:49,FALSE,NA,"1179399340273614852",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BloodsportCap",2,TRUE,FALSE,NA,NA
"Brilliant! When Audi trolls Elon Musk and Tesla with their billboards.

#Tesla #Audi #Automotive #Automobile… https://t.co/GrfwSKl3ZM",FALSE,0,NA,2019-10-02 14:14:11,TRUE,NA,"1179399181720576001",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ImAshutoshPS",0,FALSE,FALSE,NA,NA
